iso_code,year,age,method,contraceptive_prevalence
470,1971,20-45,vaginal_barrier_methods,0
470,1971,20-45,other_modern_methods,0
470,1971,20-45,rhythm,40
470,1971,20-45,withdrawal,70
470,1971,20-45,other_traditional_methods,1
470,1993,20-45,female_sterilization,2.2
470,1993,20-45,male_sterilization,2.2
470,1993,20-45,pill,15.8
470,1993,20-45,iud,2.9
470,1993,20-45,male_condom,21.9
470,1993,20-45,vaginal_barrier_methods,1
470,1993,20-45,other_modern_methods,0
470,1993,20-45,rhythm,19.4
470,1993,20-45,withdrawal,40.6
470,1993,20-45,other_traditional_methods,8.1
584,1970,15-49,pill,16.3
584,1970,15-49,iud,0
584,1970,15-49,male_condom,0
584,1970,15-49,other_modern_methods,1.8
584,1970,15-49,rhythm,2.3
584,1970,15-49,other_traditional_methods,2.3
584,1985,15-49,female_sterilization,12.8
584,1985,15-49,male_sterilization,1.4
584,1985,15-49,pill,2.7
584,1985,15-49,injectable,0.1
584,1985,15-49,iud,0.7
584,1985,15-49,male_condom,1.5
584,1985,15-49,vaginal_barrier_methods,0.2
584,1985,15-49,other_modern_methods,0
584,1985,15-49,rhythm,4
584,1985,15-49,withdrawal,0.6
584,1985,15-49,other_traditional_methods,3.2
584,2007,15-49,female_sterilization,25
584,2007,15-49,male_sterilization,0.2
584,2007,15-49,pill,2.7
584,2007,15-49,injectable,9.2
584,2007,15-49,male_condom,1.4
584,2007,15-49,implant,3.8
584,2007,15-49,other_modern_methods,0
584,2007,15-49,rhythm,1.4
584,2007,15-49,withdrawal,0.6
584,2007,15-49,other_traditional_methods,0.2
474,1976,15-49,female_sterilization,8.8
474,1976,15-49,pill,11.8
474,1976,15-49,iud,1.9
474,1976,15-49,male_condom,3
474,1976,15-49,vaginal_barrier_methods,1.1
474,1976,15-49,other_modern_methods,0.7
474,1976,15-49,rhythm,3.1
474,1976,15-49,withdrawal,4.1
474,1976,15-49,other_traditional_methods,1
478,1981,15-49,female_sterilization,0.2
478,1981,15-49,male_sterilization,0
478,1981,15-49,pill,0
478,1981,15-49,injectable,0
478,1981,15-49,iud,0
478,1981,15-49,male_condom,0
478,1981,15-49,vaginal_barrier_methods,0.1
478,1981,15-49,other_modern_methods,0
478,1981,15-49,rhythm,0.1
478,1981,15-49,withdrawal,0.4
478,1981,15-49,other_traditional_methods,0
478,1990-1991,15-49,female_sterilization,0.1
478,1990-1991,15-49,male_sterilization,0
478,1990-1991,15-49,pill,0.5
478,1990-1991,15-49,injectable,0.1
478,1990-1991,15-49,iud,0.3
478,1990-1991,15-49,male_condom,0.1
478,1990-1991,15-49,vaginal_barrier_methods,0.1
478,1990-1991,15-49,other_modern_methods,0
478,1990-1991,15-49,rhythm,0.4
478,1990-1991,15-49,withdrawal,1.7
478,1990-1991,15-49,other_traditional_methods,1.8
478,2000-2001,15-49,pill,2.6
478,2000-2001,15-49,injectable,0.9
478,2000-2001,15-49,iud,0.8
478,2000-2001,15-49,male_condom,0.8
478,2000-2001,15-49,other_modern_methods,0.1
478,2000-2001,15-49,rhythm,0.3
478,2000-2001,15-49,withdrawal,2.2
478,2000-2001,15-49,other_traditional_methods,0.3
478,2007,15-49,female_sterilization,0.1
478,2007,15-49,male_sterilization,0
478,2007,15-49,pill,5.7
478,2007,15-49,injectable,1
478,2007,15-49,iud,0.3
478,2007,15-49,male_condom,0.4
478,2007,15-49,vaginal_barrier_methods,0.1
478,2007,15-49,implant,0
478,2007,15-49,other_modern_methods,0.4
478,2007,15-49,rhythm,0.2
478,2007,15-49,withdrawal,1
478,2007,15-49,other_traditional_methods,0.1
478,2011,15-49,female_sterilization,0.2
478,2011,15-49,male_sterilization,0.2
478,2011,15-49,pill,6
478,2011,15-49,injectable,0.9
478,2011,15-49,iud,0.9
478,2011,15-49,male_condom,0.4
478,2011,15-49,implant,1.3
478,2011,15-49,other_modern_methods,0
478,2011,15-49,rhythm,0
478,2011,15-49,withdrawal,1.2
478,2011,15-49,other_traditional_methods,0.2
480,1975,<50,pill,21
480,1975,<50,injectable,1.6
480,1975,<50,iud,1.5
480,1975,<50,male_condom,5.1
480,1975,<50,other_modern_methods,0
480,1975,<50,rhythm,13.9
480,1975,<50,withdrawal,1.5
480,1975,<50,other_traditional_methods,1
480,1985,15-49,female_sterilization,4.6
480,1985,15-49,male_sterilization,0
480,1985,15-49,pill,21
480,1985,15-49,injectable,6.4
480,1985,15-49,iud,2.3
480,1985,15-49,male_condom,9.3
480,1985,15-49,vaginal_barrier_methods,0.6
480,1985,15-49,other_modern_methods,0
480,1985,15-49,rhythm,16.9
480,1985,15-49,withdrawal,12.4
480,1985,15-49,other_traditional_methods,1.3
480,1991,15-44,female_sterilization,7.1
480,1991,15-44,male_sterilization,0.2
480,1991,15-44,pill,21
480,1991,15-44,injectable,4.6
480,1991,15-44,iud,2.8
480,1991,15-44,male_condom,13.1
480,1991,15-44,vaginal_barrier_methods,0.4
480,1991,15-44,implant,0
480,1991,15-44,other_modern_methods,0
480,1991,15-44,rhythm,9.3
480,1991,15-44,withdrawal,15.7
480,1991,15-44,other_traditional_methods,0.4
480,2002,15-49,female_sterilization,8.9
480,2002,15-49,male_sterilization,0.1
480,2002,15-49,pill,16
480,2002,15-49,injectable,3.7
480,2002,15-49,iud,1.4
480,2002,15-49,male_condom,8.9
480,2002,15-49,vaginal_barrier_methods,0.2
480,2002,15-49,implant,0.1
480,2002,15-49,other_modern_methods,0
480,2002,15-49,rhythm,10.1
480,2002,15-49,withdrawal,26.4
480,2002,15-49,other_traditional_methods,0
484,1976-1977,15-49,female_sterilization,2.7
484,1976-1977,15-49,male_sterilization,0.2
484,1976-1977,15-49,pill,10.8
484,1976-1977,15-49,injectable,1.7
484,1976-1977,15-49,iud,5.7
484,1976-1977,15-49,male_condom,0.8
484,1976-1977,15-49,vaginal_barrier_methods,1.4
484,1976-1977,15-49,other_modern_methods,0
484,1976-1977,15-49,rhythm,3.1
484,1976-1977,15-49,withdrawal,3.6
484,1976-1977,15-49,other_traditional_methods,0.4
484,1978-1979,15-49,female_sterilization,8.9
484,1978-1979,15-49,male_sterilization,0.2
484,1978-1979,15-49,pill,12.5
484,1978-1979,15-49,injectable,2.5
484,1978-1979,15-49,iud,6.1
484,1978-1979,15-49,other_modern_methods,1.9
484,1982,15-49,female_sterilization,13.4
484,1982,15-49,male_sterilization,0.3
484,1982,15-49,pill,14.2
484,1982,15-49,injectable,5.1
484,1982,15-49,iud,6.6
484,1982,15-49,male_condom,0.9
484,1982,15-49,vaginal_barrier_methods,1
484,1982,15-49,other_modern_methods,0
484,1982,15-49,rhythm,3.8
484,1982,15-49,withdrawal,0.4
484,1982,15-49,other_traditional_methods,1.9
484,1987,15-49,female_sterilization,18.6
484,1987,15-49,male_sterilization,0.8
484,1987,15-49,pill,9.7
484,1987,15-49,injectable,2.8
484,1987,15-49,iud,10.2
484,1987,15-49,male_condom,1.9
484,1987,15-49,vaginal_barrier_methods,0.6
484,1987,15-49,other_modern_methods,0
484,1992,15-49,pill,9.8
484,1992,15-49,iud,11.1
484,1992,15-49,male_condom,2.9
484,1992,15-49,other_modern_methods,31.4
484,1995,15-49,female_sterilization,27.3
484,1995,15-49,male_sterilization,0.6
484,1995,15-49,pill,8.4
484,1995,15-49,injectable,3.1
484,1995,15-49,iud,14.6
484,1995,15-49,other_modern_methods,3.4
484,1997,15-49,pill,7.1
484,1997,15-49,iud,14.1
484,1997,15-49,male_condom,3.6
484,1997,15-49,other_modern_methods,34.7
484,2003,15-49,pill,6.1
484,2003,15-49,iud,14.3
484,2003,15-49,male_condom,5.8
484,2003,15-49,other_modern_methods,43.1
484,2006,15-49,pill,4.7
484,2006,15-49,injectable,5
484,2006,15-49,iud,11.6
484,2006,15-49,male_condom,6.4
484,2006,15-49,vaginal_barrier_methods,0.4
484,2006,15-49,other_modern_methods,38.4
484,2009,15-49,female_sterilization,36.3225
484,2009,15-49,male_sterilization,2.2475
484,2009,15-49,other_modern_methods,28.854999999999997
484,2009,15-49,other_traditional_methods,5.075
496,1994,15-49,female_sterilization,0.9
496,1994,15-49,male_sterilization,0
496,1994,15-49,pill,2.5
496,1994,15-49,injectable,1.1
496,1994,15-49,iud,33.1
496,1994,15-49,male_condom,3.4
496,1994,15-49,vaginal_barrier_methods,0
496,1994,15-49,implant,0.3
496,1994,15-49,other_modern_methods,0
496,1994,15-49,rhythm,13.1
496,1994,15-49,withdrawal,0.6
496,1994,15-49,other_traditional_methods,2.4
496,1998,15-49,female_sterilization,2.4
496,1998,15-49,male_sterilization,0
496,1998,15-49,pill,4.2
496,1998,15-49,injectable,3.1
496,1998,15-49,iud,32.2
496,1998,15-49,male_condom,3.5
496,1998,15-49,vaginal_barrier_methods,0.1
496,1998,15-49,implant,0.2
496,1998,15-49,other_modern_methods,0
496,1998,15-49,rhythm,12.5
496,1998,15-49,withdrawal,0.7
496,1998,15-49,other_traditional_methods,1.1
496,2000,15-49,female_sterilization,1.3
496,2000,15-49,male_sterilization,0.2
496,2000,15-49,pill,8.3
496,2000,15-49,injectable,5.8
496,2000,15-49,iud,33.5
496,2000,15-49,male_condom,4.3
496,2000,15-49,vaginal_barrier_methods,0.1
496,2000,15-49,implant,0.3
496,2000,15-49,other_modern_methods,0.6
496,2000,15-49,rhythm,8
496,2000,15-49,withdrawal,0.1
496,2000,15-49,other_traditional_methods,5
496,2003,15-49,female_sterilization,3
496,2003,15-49,male_sterilization,0
496,2003,15-49,pill,11
496,2003,15-49,injectable,5.8
496,2003,15-49,iud,32.8
496,2003,15-49,male_condom,5.4
496,2003,15-49,vaginal_barrier_methods,0
496,2003,15-49,implant,0.3
496,2003,15-49,other_modern_methods,0.1
496,2003,15-49,rhythm,9.9
496,2003,15-49,withdrawal,0.6
496,2003,15-49,other_traditional_methods,0
496,2005,15-49,female_sterilization,2.4
496,2005,15-49,male_sterilization,0.1
496,2005,15-49,pill,11.5
496,2005,15-49,injectable,11.1
496,2005,15-49,iud,28.9
496,2005,15-49,male_condom,5.3
496,2005,15-49,vaginal_barrier_methods,0.2
496,2005,15-49,implant,0.8
496,2005,15-49,other_modern_methods,0.3
496,2005,15-49,rhythm,4.7
496,2005,15-49,withdrawal,0.1
496,2005,15-49,other_traditional_methods,0.7
496,2008,15-49,female_sterilization,2.6
496,2008,15-49,male_sterilization,0
496,2008,15-49,pill,9.7
496,2008,15-49,injectable,7.9
496,2008,15-49,iud,22.3
496,2008,15-49,male_condom,6.7
496,2008,15-49,vaginal_barrier_methods,0
496,2008,15-49,implant,0.2
496,2008,15-49,other_modern_methods,0
496,2008,15-49,rhythm,5.1
496,2008,15-49,withdrawal,0.3
496,2008,15-49,other_traditional_methods,0.1
496,2010,15-49,female_sterilization,2.8
496,2010,15-49,male_sterilization,0.4
496,2010,15-49,pill,12.4
496,2010,15-49,injectable,4.6
496,2010,15-49,iud,22.7
496,2010,15-49,male_condom,7
496,2010,15-49,vaginal_barrier_methods,0.1
496,2010,15-49,implant,0.3
496,2010,15-49,other_modern_methods,0
496,2010,15-49,rhythm,4.3
496,2010,15-49,withdrawal,0
496,2010,15-49,other_traditional_methods,0.4
499,1970,15-44,pill,3.5
499,1970,15-44,iud,0.4
499,1970,15-44,male_condom,3.1
499,1970,15-44,other_modern_methods,0
499,1970,15-44,rhythm,3.3
499,1970,15-44,withdrawal,39.2
499,1970,15-44,other_traditional_methods,0
499,2000,15-49,female_sterilization,0
499,2000,15-49,male_sterilization,0
499,2000,15-49,pill,6.8
499,2000,15-49,injectable,0
499,2000,15-49,iud,7.6
499,2000,15-49,male_condom,13.6
499,2000,15-49,vaginal_barrier_methods,2
499,2000,15-49,implant,0
499,2000,15-49,other_modern_methods,0
499,2000,15-49,rhythm,10.6
499,2000,15-49,withdrawal,11.4
499,2000,15-49,other_traditional_methods,0.7
499,2005-2006,15-49,female_sterilization,0.1
499,2005-2006,15-49,male_sterilization,0
499,2005-2006,15-49,pill,2.4
499,2005-2006,15-49,injectable,0
499,2005-2006,15-49,iud,9.7
499,2005-2006,15-49,male_condom,4.3
499,2005-2006,15-49,vaginal_barrier_methods,0.5
499,2005-2006,15-49,implant,0
499,2005-2006,15-49,other_modern_methods,0.1
499,2005-2006,15-49,rhythm,3.9
499,2005-2006,15-49,withdrawal,17.7
499,2005-2006,15-49,other_traditional_methods,0.5
499,2013,15-49,female_sterilization,0.1
499,2013,15-49,pill,2.7
499,2013,15-49,iud,5.6
499,2013,15-49,male_condom,6.9
499,2013,15-49,rhythm,0.3
499,2013,15-49,withdrawal,7.4
499,2013,15-49,other_traditional_methods,0.1
500,1984,15-44,pill,30.6
500,1984,15-44,injectable,3.2
500,1984,15-44,iud,11
500,1984,15-44,male_condom,3.4
500,1984,15-44,vaginal_barrier_methods,2.4
500,1984,15-44,implant,0
500,1984,15-44,other_modern_methods,1.6
504,1979-1980,15-49,female_sterilization,0.8
504,1979-1980,15-49,male_sterilization,0
504,1979-1980,15-49,pill,13.7
504,1979-1980,15-49,injectable,0
504,1979-1980,15-49,iud,1.6
504,1979-1980,15-49,male_condom,0.3
504,1979-1980,15-49,vaginal_barrier_methods,0
504,1979-1980,15-49,other_modern_methods,0
504,1979-1980,15-49,rhythm,1.1
504,1979-1980,15-49,withdrawal,1.1
504,1979-1980,15-49,other_traditional_methods,0.8
504,1983-1984,15-49,female_sterilization,1.7
504,1983-1984,15-49,male_sterilization,0
504,1983-1984,15-49,pill,16.8
504,1983-1984,15-49,injectable,0
504,1983-1984,15-49,iud,2
504,1983-1984,15-49,male_condom,0.4
504,1983-1984,15-49,vaginal_barrier_methods,0.3
504,1983-1984,15-49,other_modern_methods,0
504,1983-1984,15-49,rhythm,1.5
504,1983-1984,15-49,withdrawal,1.6
504,1983-1984,15-49,other_traditional_methods,1.2
504,1987,15-49,female_sterilization,2.2
504,1987,15-49,male_sterilization,0
504,1987,15-49,pill,22.9
504,1987,15-49,injectable,0.3
504,1987,15-49,iud,2.9
504,1987,15-49,male_condom,0.5
504,1987,15-49,vaginal_barrier_methods,0.1
504,1987,15-49,other_modern_methods,0
504,1987,15-49,rhythm,2.3
504,1987,15-49,withdrawal,3.1
504,1987,15-49,other_traditional_methods,1.5
504,1992,15-49,female_sterilization,3
504,1992,15-49,male_sterilization,0
504,1992,15-49,pill,28.1
504,1992,15-49,injectable,0.1
504,1992,15-49,iud,3.2
504,1992,15-49,male_condom,0.9
504,1992,15-49,vaginal_barrier_methods,0.2
504,1992,15-49,other_modern_methods,0
504,1992,15-49,rhythm,3
504,1992,15-49,withdrawal,2.6
504,1992,15-49,other_traditional_methods,0.3
504,1995,15-49,female_sterilization,4.3
504,1995,15-49,male_sterilization,0
504,1995,15-49,pill,32.2
504,1995,15-49,injectable,0.1
504,1995,15-49,iud,4.3
504,1995,15-49,male_condom,1.4
504,1995,15-49,vaginal_barrier_methods,0.1
504,1995,15-49,implant,0.1
504,1995,15-49,other_modern_methods,0
504,1995,15-49,rhythm,4.6
504,1995,15-49,withdrawal,2.8
504,1995,15-49,other_traditional_methods,0.4
504,1997,15-49,female_sterilization,3
504,1997,15-49,pill,38.3
504,1997,15-49,injectable,0.7
504,1997,15-49,iud,5.3
504,1997,15-49,male_condom,1.2
504,1997,15-49,vaginal_barrier_methods,0.1
504,1997,15-49,implant,0.1
504,1997,15-49,other_modern_methods,0.1
504,1997,15-49,rhythm,3.2
504,1997,15-49,withdrawal,3
504,1997,15-49,other_traditional_methods,3.4
504,2003-2004,15-49,female_sterilization,2.7
504,2003-2004,15-49,male_sterilization,0
504,2003-2004,15-49,pill,40.1
504,2003-2004,15-49,injectable,2.1
504,2003-2004,15-49,iud,5.4
504,2003-2004,15-49,male_condom,1.5
504,2003-2004,15-49,vaginal_barrier_methods,0.1
504,2003-2004,15-49,implant,0
504,2003-2004,15-49,other_modern_methods,0
504,2003-2004,15-49,rhythm,3.8
504,2003-2004,15-49,withdrawal,4.4
504,2003-2004,15-49,other_traditional_methods,2.9
504,2010-2011,15-49,pill,48.4
504,2010-2011,15-49,injectable,0
504,2010-2011,15-49,iud,4.2
504,2010-2011,15-49,other_modern_methods,4.1
504,2010-2011,15-49,rhythm,4.4
504,2010-2011,15-49,withdrawal,4.1
504,2010-2011,15-49,other_traditional_methods,2.1
508,1997,15-49,female_sterilization,0.7
508,1997,15-49,male_sterilization,0
508,1997,15-49,pill,1.4
508,1997,15-49,injectable,2.3
508,1997,15-49,iud,0.3
508,1997,15-49,male_condom,0.3
508,1997,15-49,vaginal_barrier_methods,0
508,1997,15-49,implant,0
508,1997,15-49,other_modern_methods,0
508,1997,15-49,rhythm,0.1
508,1997,15-49,withdrawal,0
508,1997,15-49,other_traditional_methods,0.4
508,2003-2004,15-49,female_sterilization,0.9
508,2003-2004,15-49,male_sterilization,0
508,2003-2004,15-49,pill,4.9
508,2003-2004,15-49,injectable,4.8
508,2003-2004,15-49,iud,0.1
508,2003-2004,15-49,male_condom,1.1
508,2003-2004,15-49,vaginal_barrier_methods,0
508,2003-2004,15-49,other_modern_methods,0
508,2003-2004,15-49,rhythm,3.1
508,2003-2004,15-49,withdrawal,0.2
508,2003-2004,15-49,other_traditional_methods,10.5
508,2008,15-49,female_sterilization,0.2
508,2008,15-49,male_sterilization,0
508,2008,15-49,pill,6.3
508,2008,15-49,injectable,4.6
508,2008,15-49,iud,0.2
508,2008,15-49,male_condom,0.8
508,2008,15-49,vaginal_barrier_methods,0
508,2008,15-49,implant,0
508,2008,15-49,other_modern_methods,0
508,2008,15-49,rhythm,1.1
508,2008,15-49,withdrawal,0.1
508,2008,15-49,other_traditional_methods,2.9
508,2011,15-49,female_sterilization,0.2
508,2011,15-49,male_sterilization,0
508,2011,15-49,pill,4.5
508,2011,15-49,injectable,5.1
508,2011,15-49,iud,0.1
508,2011,15-49,male_condom,1.1
508,2011,15-49,vaginal_barrier_methods,0
508,2011,15-49,implant,0
508,2011,15-49,other_modern_methods,0.1
508,2011,15-49,rhythm,0.1
508,2011,15-49,withdrawal,0.1
508,2011,15-49,other_traditional_methods,0.3
104,1991,15-49,female_sterilization,3.7
104,1991,15-49,male_sterilization,1.8
104,1991,15-49,pill,4
104,1991,15-49,injectable,3.1
104,1991,15-49,iud,0.9
104,1991,15-49,male_condom,0.1
104,1991,15-49,vaginal_barrier_methods,0
104,1991,15-49,other_modern_methods,0
104,1991,15-49,rhythm,2.2
104,1991,15-49,withdrawal,0.4
104,1991,15-49,other_traditional_methods,0.5
104,1997,15-49,female_sterilization,5.5
104,1997,15-49,male_sterilization,2.2
104,1997,15-49,pill,7.4
104,1997,15-49,injectable,11.7
104,1997,15-49,iud,1.3
104,1997,15-49,male_condom,0.1
104,1997,15-49,vaginal_barrier_methods,0
104,1997,15-49,other_modern_methods,0
104,1997,15-49,rhythm,2.4
104,1997,15-49,withdrawal,0.8
104,1997,15-49,other_traditional_methods,1.2
104,2001,15-49,female_sterilization,4.6
104,2001,15-49,male_sterilization,1.5
104,2001,15-49,pill,9.8
104,2001,15-49,injectable,14.8
104,2001,15-49,iud,1.8
104,2001,15-49,male_condom,0.3
104,2001,15-49,vaginal_barrier_methods,0
104,2001,15-49,other_modern_methods,0
104,2001,15-49,rhythm,1.8
104,2001,15-49,withdrawal,1
104,2001,15-49,other_traditional_methods,1.3
104,2007,15-49,female_sterilization,4.4
104,2007,15-49,male_sterilization,1
104,2007,15-49,pill,10.8
104,2007,15-49,injectable,19.7
104,2007,15-49,iud,1.8
104,2007,15-49,male_condom,0.7
104,2007,15-49,vaginal_barrier_methods,0
104,2007,15-49,other_modern_methods,0
104,2007,15-49,rhythm,1.2
104,2007,15-49,withdrawal,0.7
104,2007,15-49,other_traditional_methods,0.6
104,2009-2010,15-49,female_sterilization,3.6
104,2009-2010,15-49,male_sterilization,0.4
104,2009-2010,15-49,pill,11.5
104,2009-2010,15-49,injectable,27.5
104,2009-2010,15-49,iud,2.1
104,2009-2010,15-49,male_condom,0.4
104,2009-2010,15-49,vaginal_barrier_methods,0
104,2009-2010,15-49,implant,0.1
104,2009-2010,15-49,other_modern_methods,0
104,2009-2010,15-49,rhythm,0.1
104,2009-2010,15-49,withdrawal,0
104,2009-2010,15-49,other_traditional_methods,0.2
516,1989,<50,female_sterilization,6.4
516,1989,<50,male_sterilization,0.1
516,1989,<50,pill,8.2
516,1989,<50,injectable,16
516,1989,<50,iud,1.4
516,1989,<50,other_modern_methods,0
516,1989,<50,other_traditional_methods,8.8
516,1992,15-49,female_sterilization,7.4
516,1992,15-49,male_sterilization,0.2
516,1992,15-49,pill,8.3
516,1992,15-49,injectable,7.7
516,1992,15-49,iud,2.1
516,1992,15-49,male_condom,0.3
516,1992,15-49,vaginal_barrier_methods,0.1
516,1992,15-49,other_modern_methods,0
516,1992,15-49,rhythm,0.7
516,1992,15-49,withdrawal,0.3
516,1992,15-49,other_traditional_methods,1.9
516,2000,15-49,female_sterilization,8.5
516,2000,15-49,male_sterilization,0.8
516,2000,15-49,pill,8.2
516,2000,15-49,injectable,18.7
516,2000,15-49,iud,1.2
516,2000,15-49,male_condom,5.2
516,2000,15-49,vaginal_barrier_methods,0
516,2000,15-49,other_modern_methods,0.1
516,2000,15-49,rhythm,0.2
516,2000,15-49,withdrawal,0.1
516,2000,15-49,other_traditional_methods,0.9
516,2006-2007,15-49,female_sterilization,10.3
516,2006-2007,15-49,male_sterilization,0.4
516,2006-2007,15-49,pill,8.6
516,2006-2007,15-49,injectable,21.8
516,2006-2007,15-49,iud,1.4
516,2006-2007,15-49,male_condom,10.6
516,2006-2007,15-49,vaginal_barrier_methods,0.1
516,2006-2007,15-49,implant,0.2
516,2006-2007,15-49,other_modern_methods,0.1
516,2006-2007,15-49,rhythm,0.4
516,2006-2007,15-49,withdrawal,0.3
516,2006-2007,15-49,other_traditional_methods,0.9
516,2013,15-49,female_sterilization,6.4
516,2013,15-49,male_sterilization,0.3
516,2013,15-49,pill,7
516,2013,15-49,injectable,26.8
516,2013,15-49,iud,1.2
516,2013,15-49,male_condom,12
516,2013,15-49,vaginal_barrier_methods,0
516,2013,15-49,implant,0.2
516,2013,15-49,other_modern_methods,1.3
516,2013,15-49,rhythm,0.2
516,2013,15-49,withdrawal,0.3
516,2013,15-49,other_traditional_methods,0.5
520,2007,15-49,female_sterilization,13.3
520,2007,15-49,male_sterilization,0.2
520,2007,15-49,pill,0.6
520,2007,15-49,injectable,2.3
520,2007,15-49,iud,3.8
520,2007,15-49,male_condom,2.8
520,2007,15-49,rhythm,4.7
520,2007,15-49,withdrawal,4.5
520,2007,15-49,other_traditional_methods,3.3
524,1976,15-49,female_sterilization,0.1
524,1976,15-49,male_sterilization,1.6
524,1976,15-49,pill,0.4
524,1976,15-49,iud,0.1
524,1976,15-49,male_condom,0.2
524,1976,15-49,vaginal_barrier_methods,0
524,1976,15-49,other_modern_methods,0
524,1981,15-49,female_sterilization,2.3
524,1981,15-49,male_sterilization,2.9
524,1981,15-49,pill,1.1
524,1981,15-49,injectable,0.1
524,1981,15-49,iud,0
524,1981,15-49,male_condom,0.4
524,1981,15-49,other_modern_methods,0
524,1986,15-49,female_sterilization,6.8
524,1986,15-49,male_sterilization,6.2
524,1986,15-49,pill,0.9
524,1986,15-49,injectable,0.5
524,1986,15-49,iud,0.1
524,1986,15-49,male_condom,0.6
524,1986,15-49,other_modern_methods,0
524,1991-1992,15-49,female_sterilization,12.1
524,1991-1992,15-49,male_sterilization,7.5
524,1991-1992,15-49,pill,1.1
524,1991-1992,15-49,injectable,2.3
524,1991-1992,15-49,iud,0.2
524,1991-1992,15-49,male_condom,0.6
524,1991-1992,15-49,implant,0.3
524,1991-1992,15-49,other_modern_methods,0
524,1996,15-49,female_sterilization,12.1
524,1996,15-49,male_sterilization,5.4
524,1996,15-49,pill,1.4
524,1996,15-49,injectable,4.5
524,1996,15-49,iud,0.3
524,1996,15-49,male_condom,1.9
524,1996,15-49,vaginal_barrier_methods,0.1
524,1996,15-49,implant,0.4
524,1996,15-49,other_modern_methods,0
524,1996,15-49,rhythm,0.9
524,1996,15-49,withdrawal,1.4
524,1996,15-49,other_traditional_methods,0.2
524,2000,15-49,female_sterilization,14.5
524,2000,15-49,male_sterilization,7.7
524,2000,15-49,pill,2.4
524,2000,15-49,injectable,10.6
524,2000,15-49,iud,0.1
524,2000,15-49,male_condom,1.4
524,2000,15-49,vaginal_barrier_methods,0.1
524,2000,15-49,implant,0.3
524,2000,15-49,other_modern_methods,0
524,2000,15-49,rhythm,0.2
524,2000,15-49,withdrawal,0
524,2000,15-49,other_traditional_methods,0
524,2001,15-49,female_sterilization,15
524,2001,15-49,male_sterilization,6.3
524,2001,15-49,pill,1.6
524,2001,15-49,injectable,8.4
524,2001,15-49,iud,0.4
524,2001,15-49,male_condom,2.9
524,2001,15-49,vaginal_barrier_methods,0
524,2001,15-49,implant,0.6
524,2001,15-49,other_modern_methods,0
524,2001,15-49,rhythm,1.1
524,2001,15-49,withdrawal,2.6
524,2001,15-49,other_traditional_methods,0.3
524,2003-2004,15-49,female_sterilization,12.6
524,2003-2004,15-49,male_sterilization,7.6
524,2003-2004,15-49,male_condom,2.9
524,2003-2004,15-49,other_modern_methods,14.7
524,2006,15-49,female_sterilization,18
524,2006,15-49,male_sterilization,6.3
524,2006,15-49,pill,3.5
524,2006,15-49,injectable,10.1
524,2006,15-49,iud,0.7
524,2006,15-49,male_condom,4.8
524,2006,15-49,vaginal_barrier_methods,0
524,2006,15-49,implant,0.8
524,2006,15-49,other_modern_methods,0
524,2006,15-49,rhythm,1.2
524,2006,15-49,withdrawal,2.6
524,2006,15-49,other_traditional_methods,0
524,2011,15-49,female_sterilization,15.2
524,2011,15-49,male_sterilization,7.8
524,2011,15-49,pill,4.1
524,2011,15-49,injectable,9.2
524,2011,15-49,iud,1.3
524,2011,15-49,male_condom,4.3
524,2011,15-49,implant,1.2
524,2011,15-49,other_modern_methods,0
524,2011,15-49,rhythm,1.1
524,2011,15-49,withdrawal,5.4
524,2011,15-49,other_traditional_methods,0
524,2014,15-49,female_sterilization,18
524,2014,15-49,male_sterilization,4.7
524,2014,15-49,pill,4.7
524,2014,15-49,injectable,13
524,2014,15-49,iud,1.7
524,2014,15-49,male_condom,3.7
524,2014,15-49,vaginal_barrier_methods,0.1
524,2014,15-49,implant,1.3
524,2014,15-49,rhythm,0.2
524,2014,15-49,withdrawal,2.2
524,2014,15-49,other_traditional_methods,0.1
528,1969,See notes,pill,26.6
528,1969,See notes,iud,0.6
528,1969,See notes,male_condom,13.6
528,1969,See notes,vaginal_barrier_methods,0.8
528,1969,See notes,other_modern_methods,0
528,1969,See notes,rhythm,11.2
528,1969,See notes,withdrawal,5.3
528,1969,See notes,other_traditional_methods,1
528,1975,See notes,female_sterilization,2.1
528,1975,See notes,male_sterilization,2.1
528,1975,See notes,pill,49.5
528,1975,See notes,iud,4.5
528,1975,See notes,male_condom,10.1
528,1975,See notes,vaginal_barrier_methods,0.8
528,1975,See notes,other_modern_methods,0
528,1975,See notes,rhythm,3
528,1975,See notes,withdrawal,2.1
528,1975,See notes,other_traditional_methods,0.8
528,1977,16-49,pill,40
528,1977,16-49,injectable,0
528,1977,16-49,iud,4.3
528,1977,16-49,male_condom,8
528,1977,16-49,other_modern_methods,12.9
528,1982,18-37,female_sterilization,8.2
528,1982,18-37,male_sterilization,10.8
528,1982,18-37,iud,9.8
528,1982,18-37,male_condom,6.9
528,1982,18-37,other_modern_methods,38.2
528,1988,18-37,female_sterilization,4.4
528,1988,18-37,male_sterilization,11.1
528,1988,18-37,iud,7
528,1988,18-37,male_condom,8.2
528,1988,18-37,other_modern_methods,41.3
528,1993,18-42,female_sterilization,4.8
528,1993,18-42,male_sterilization,10.5
528,1993,18-42,pill,49
528,1993,18-42,iud,3.6
528,1993,18-42,male_condom,7.7
528,1998,18-45,female_sterilization,4
